"Age","L_O_S","Dropped_Calls","Peak_calls_Sum","Peak_mins_Sum","OffPeak_calls_Sum","OffPeak_mins_Sum","Weekend_calls_Sum","Weekend_mins_Sum","International_mins_Sum","Nat_call_cost_Sum","AvePeak","AveOffPeak","AveWeekend","National_calls","National_mins","AveNational","All_calls_mins","Mins_charge","call_cost_per_min","actual call cost","Total_call_cost","Total_Cost","average_cost_min","group"
24,53.966667,2,88,512.4,62,213.3,22,34,210.441327,18.756394,5.822727,3.440323,1.545455,172,759.7,4.41686,970.141327,159.7,11.744768,18.756394,81.888792,186.888792,0.192641,1
25,24.566667,1,599,1227,207,404.7,0,0,322.369716,39.714202,2.048414,1.955072,0,806,1631.7,2.024442,1954.069716,431.7,8.759882,37.816412,134.527327,284.527327,0.145608,3
21,25.366667,7,429,887.399999,71,432.600001,2,54,367.224584,14.318908,2.068531,6.092958,27,502,1374,2.737052,1741.224584,174,8.229258,14.318908,124.486283,274.486283,0.15764,3
24,48.933333,1,346,678,304,564.3,23,51,333.738656,7.110579,1.959538,1.85625,2.217391,673,1293.3,1.921694,1627.038656,93.3,7.621202,7.110581,107.232178,257.232178,0.158098,4
23,16.066667,0,473,1092,112,205.800001,31,140.500001,293.298138,20.96122,2.308668,1.8375,4.532258,616,1438.300002,2.334903,1731.59814,238.300002,8.796148,20.961221,108.950663,258.950663,0.149544,3
14,24.866667,0,551,832.2,24,502.2,11,44.4,389.350786,14.335901,1.510345,20.925,4.036364,586,1378.8,2.352901,1768.150786,178.8,8.017842,14.335901,131.141137,281.141137,0.159003,3
18,35.733333,5,559,974.399999,138,467.399999,29,44,358.873635,23.661502,1.743113,3.386957,1.517241,726,1485.799998,2.046556,1844.673633,285.799998,8.279042,23.661501,131.323591,281.323591,0.152506,3
23,40.8,0,387,700.2,203,539.4,26,79.2,377.601308,9.093768,1.809302,2.657143,3.046154,616,1318.8,2.140909,1696.401308,118.8,7.654686,9.093767,122.374159,272.374159,0.16056,4
20,49.366667,2,777,1197.599999,73,427.199999,0,0,322.763533,37.886641,1.541313,5.852055,0,850,1624.799998,1.911529,1947.563531,424.799998,8.685377,36.89548,133.72454,283.72454,0.145682,3
23,30.733333,1,456,769.2,171,428.1,79,120,280.524033,9.289702,1.686842,2.503509,1.518987,706,1317.3,1.865864,1597.824033,117.3,7.919608,9.289701,93.44691,243.44691,0.152362,4
12,57.5,0,630,972,114,344.700001,20,116.4,415.884159,19.560004,1.542857,3.023684,5.82,764,1433.100001,1.875785,1848.98416,233.100001,8.39125,19.560003,144.325251,294.325251,0.159182,3
23,55.6,0,431,917.400002,174,423.900002,25,57,334.683712,16.420058,2.128538,2.436207,2.28,630,1398.300004,2.219524,1732.983716,198.300004,8.280412,16.420057,116.825171,266.825171,0.153969,3
24,54.933333,0,890,1373.4,119,346.800001,0,0,188.246063,46.776269,1.543146,2.914286,0,1009,1720.200001,1.704856,1908.446064,520.200001,8.991978,46.776268,103.250087,253.250087,0.1327,3
22,51.066667,1,343,733.2,229,537.3,14,46,419.356697,9.069126,2.137609,2.346288,3.285714,586,1316.5,2.246587,1735.856697,116.5,7.784656,9.069125,134.876134,284.876134,0.164113,4
21,11.966667,2,488,1050.6,40,370.2,24,47,364.06027,22.974095,2.152869,9.255,1.958333,552,1467.8,2.659058,1831.86027,267.8,8.578825,22.974095,132.192176,282.192176,0.154047,3
15,36.3,2,489,1359.6,86,202.2,22,59.500001,324.524717,38.729821,2.780368,2.351163,2.704546,597,1621.300001,2.715745,1945.824718,421.300001,9.192932,38.729821,136.087236,286.087236,0.147026,3
25,44.933333,1,676,1203,60,388.199999,11,18,312.816458,35.755413,1.779586,6.47,1.636364,747,1609.199999,2.154217,1922.016457,409.199999,8.737882,35.755414,129.600351,279.600351,0.145472,3
16,13.3,1,525,848.4,128,459.3,19,72,265.285136,14.510023,1.616,3.588281,3.789474,672,1379.7,2.053125,1644.985136,179.7,8.074581,14.510023,94.095564,244.095564,0.148388,3
22,24.666667,8,612,988.8,128,347.400001,33,93,264.612452,19.388666,1.615686,2.714063,2.818182,773,1429.200001,1.8489,1693.812453,229.200001,8.459278,19.388665,98.772401,248.772401,0.146871,3
23,47.033333,2,622,1371,91,210.3,9,46.8,347.923087,39.429847,2.20418,2.310989,5.2,722,1628.1,2.254986,1976.023087,428.1,9.210429,39.429848,143.806774,293.806774,0.148686,3
25,37.166667,1,408,1123.2,162,349.8,24,43.5,482.759541,27.545831,2.752941,2.159259,1.8125,594,1516.5,2.55303,1999.259541,316.5,8.703264,27.545831,172.373693,322.373693,0.161247,3
16,38.066667,10,572,901.8,190,503.100001,16,33,281.920904,19.355124,1.576573,2.647895,2.0625,778,1437.900001,1.848201,1719.820905,237.900001,8.135823,19.355123,103.931394,253.931394,0.14765,3
20,29.133333,2,635,1135.800001,28,299.4,8,82.199999,304.339027,27.748968,1.788661,10.692857,10.275,671,1517.4,2.261401,1821.739027,317.4,8.742586,27.748968,119.050676,269.050676,0.147689,3
18,18.066667,2,357,809.400001,136,542.400001,2,15.6,440.569295,13.324424,2.267227,3.988235,7.8,495,1367.400002,2.762424,1807.969297,167.400002,7.959631,13.324423,145.495212,295.495212,0.16344,3
24,51.033333,2,649,1183.2,180,273.300001,32,97.8,259.519763,31.20042,1.823112,1.518333,3.05625,861,1554.300001,1.805226,1813.819764,354.300001,8.806215,31.20042,109.056349,259.056349,0.142824,3
25,44.066667,0,449,1048.799999,175,422.400001,10,31.200001,325.903336,25.675017,2.335857,2.413714,3.12,634,1502.400001,2.369716,1828.303337,302.400001,8.490415,25.675016,123.446017,273.446017,0.149563,3
15,45.133333,0,415,974.4,141,454.500001,2,29,238.740429,21.513484,2.347952,3.223404,14.5,558,1457.900001,2.612724,1696.64043,257.900001,8.341793,21.513484,93.135613,243.135613,0.143304,3
16,21.633333,0,422,808.2,142,502.8,34,58.8,262.650695,13.499211,1.915166,3.540845,1.729412,598,1369.8,2.290635,1632.450695,169.8,7.950066,13.499212,92.29442,242.29442,0.148424,4
25,13.266667,0,508,1222.800001,19,300.899999,21,33.6,360.961199,31.89269,2.407087,15.836842,1.6,548,1557.3,2.841788,1918.261199,357.3,8.926026,31.89269,140.18105,290.18105,0.151273,3
14,35.6,0,526,865.800001,50,400.800001,40,92,326.262103,12.98358,1.646008,8.016,2.3,616,1358.600002,2.205519,1684.862105,158.600002,8.186368,12.98358,110.862211,260.862211,0.154827,4
16,26.333333,2,555,1026.600001,286,481.8,14,22.2,289.382756,27.616958,1.84973,1.684615,1.585714,855,1530.600001,1.790175,1819.982757,330.600001,8.353587,27.616958,114.431785,264.431785,0.145294,3
24,15.733333,0,480,915,286,450,10,61,418.677901,18.550702,1.90625,1.573427,6.1,776,1426,1.837629,1844.677901,226,8.208275,18.550701,144.154072,294.154072,0.159461,3
25,40.3,2,580,1074,201,437.700001,5,13.799999,447.753128,27.733112,1.851724,2.177612,2.76,786,1525.5,1.94084,1973.253128,325.5,8.520157,27.733112,162.05905,312.05905,0.158144,3
13,38.6,10,453,1185.600001,207,319.199999,24,43.199999,281.837384,30.726512,2.617219,1.542029,1.8,684,1547.999999,2.263158,1829.837383,347.999999,8.829457,30.726512,115.277727,265.277727,0.144973,3
18,32.1,4,430,1057.2,117,421.499999,8,15,262.097658,25.07864,2.458605,3.602564,1.875,555,1493.699999,2.691351,1755.797657,293.699999,8.538863,25.078641,103.707939,253.707939,0.144497,3
24,44.6,2,382,946.799999,273,424.200001,31,63.599999,415.062896,19.471506,2.478534,1.553846,2.051613,686,1434.599999,2.091254,1849.662895,234.599999,8.299875,19.471506,143.990374,293.990374,0.158943,3
18,26.133333,8,333,862.8,117,474.900001,7,41.400002,390.977578,14.557477,2.590991,4.058974,5.914286,457,1379.100003,3.017724,1770.077581,179.100003,8.128127,14.557476,131.850749,281.850749,0.159231,3
22,14.3,0,347,873.6,298,553.8,0,0,458.205429,20.978046,2.517579,1.858389,0,645,1427.4,2.213023,1885.605429,227.4,8.060109,18.328689,155.790317,305.790317,0.162171,3
17,48.233333,2,243,615.599999,142,461.400001,50,116.400001,291.132855,0,2.533333,3.249296,2.328,435,1193.400001,2.743448,1484.532856,-6.599999,7.579186,0,87.339857,237.339857,0.159875,4
24,57.033333,0,409,1039.2,203,367.8,17,50,432.402211,22.015217,2.540831,1.811823,2.941176,629,1457,2.316375,1889.402211,257,8.566232,22.015216,151.735879,301.735879,0.159699,3
20,50.566667,4,299,784.800001,306,598.800001,0,0,287.963921,14.954483,2.624749,1.956863,0,605,1383.600002,2.286942,1671.563923,183.600002,7.83608,14.387043,100.776219,250.776219,0.150025,4
22,21.933333,1,446,854.400001,254,446.1,23,75,278.303215,14.225643,1.915695,1.756299,3.26087,723,1375.500001,1.90249,1653.803216,175.500001,8.10578,14.225643,97.716608,247.716608,0.149786,4
25,21.4,6,402,667.800001,288,631.499999,5,24.6,273.169373,9.319874,1.661194,2.192708,4.92,695,1323.9,1.904892,1597.069373,123.9,7.522094,9.319874,91.270686,241.270686,0.151071,4
20,35.433333,1,287,815.400001,198,496.800001,8,43.500001,326.630647,12.46737,2.841115,2.509091,5.4375,493,1355.700003,2.749899,1682.33065,155.700003,8.007302,12.46737,110.456564,260.456564,0.154819,4
20,11.4,1,587,993,327,532.500001,0,0,213.059145,26.946812,1.691652,1.62844,0,914,1525.500001,1.669037,1738.559146,325.500001,8.254671,26.868953,90.786696,240.786696,0.138498,3
19,13.966667,2,535,909,77,461.4,16,45,235.400996,17.686724,1.699065,5.992208,2.8125,628,1415.4,2.253822,1650.800996,215.4,8.211106,17.686723,88.307022,238.307022,0.144358,3
21,41.833333,0,548,840.6,348,573.9,2,13.2,309.008797,18.088252,1.533942,1.649138,6.6,898,1427.7,1.589866,1736.708797,227.7,7.943896,18.088251,110.79089,260.79089,0.150164,3
25,42.566667,3,454,913.8,234,480.6,13,46.2,368.688067,19.660858,2.012775,2.053846,3.553846,701,1440.6,2.055064,1809.288067,240.6,8.171595,19.660858,130.267278,280.267278,0.154905,3
14,19.9,9,603,1223.400001,109,278.700001,26,68.400001,286.81959,32.955746,2.028856,2.556881,2.630769,738,1570.500003,2.128049,1857.319593,370.500003,8.894938,32.955745,119.001622,269.001622,0.144833,3
21,33.366667,0,150,879,237,415.5,19,52,408.816251,12.106785,5.86,1.753165,2.736842,406,1346.5,3.316502,1755.316251,146.5,8.264018,12.106786,134.751661,284.751661,0.162222,4
25,26.966667,7,280,883.800001,299,489.3,15,36,423.138964,17.012468,3.156429,1.636455,2.4,594,1409.100001,2.372222,1832.238965,209.100001,8.136044,17.012469,143.954158,293.954158,0.160434,3
15,23.133333,0,197,856.800001,110,392.699999,25,84,279.50147,10.963819,4.349239,3.57,3.36,332,1333.5,4.016566,1613.00147,133.5,8.212598,10.963819,94.81426,244.81426,0.151776,4
17,39.333333,0,171,681,323,584.1,15,28.500001,395.608203,7.143728,3.982456,1.808359,1.9,509,1293.600001,2.541454,1689.208204,93.600001,7.632189,7.143729,125.82619,275.82619,0.163287,4
19,48.6,5,99,642.6,286,628.2,1,5.5,304.968197,5.735803,6.490909,2.196503,5.5,386,1276.3,3.306477,1581.268197,76.3,7.517433,5.735802,97.226261,247.226261,0.156347,4
18,21.666667,2,135,879,160,463.200001,2,20.4,390.937744,13.374584,6.511111,2.895,10.2,297,1362.600001,4.587879,1753.537745,162.600001,8.225451,13.374584,130.655907,280.655907,0.160051,4
23,12.966667,0,198,735.599999,247,453,35,91.200001,267.988175,6.283362,3.715152,1.834008,2.605714,480,1279.8,2.66625,1547.788175,79.8,7.873887,6.283361,86.679814,236.679814,0.152915,4
24,30.433333,2,158,654,117,573,18,36,315.692953,4.781117,4.139241,4.897436,2,293,1263,4.31058,1578.692953,63,7.589074,4.781116,99.489002,249.489002,0.158035,4
16,25.766667,1,110,819,114,352.8,11,103,341.199585,6.142777,7.445455,3.094737,9.363636,235,1274.8,5.424681,1615.999585,74.8,8.212269,6.142777,108.502652,258.502652,0.159965,4
16,54.1,0,210,717.6,255,525.6,12,62.4,250.274997,8.182059,3.417143,2.061176,5.2,477,1305.6,2.737107,1555.874997,105.6,7.748162,8.182059,83.264558,233.264558,0.149925,4
21,42.333333,1,94,844.8,102,350.4,4,103.2,314.185219,8.121183,8.987234,3.435294,25.8,200,1298.4,6.492,1612.585219,98.4,8.253235,8.121183,102.376749,252.376749,0.156504,4
19,31.266667,2,493,1583.4,32,120.9,3,23,355.414459,50.533552,3.211765,3.778125,7.666667,528,1727.3,3.271402,2082.714459,527.3,9.583454,50.533553,157.15789,307.15789,0.14748,3
12,13.333333,1,73,801,164,304.200001,48,133.499999,247.131367,3.18626,10.972603,1.854878,2.78125,285,1238.7,4.346316,1485.831367,38.7,8.233228,3.186259,77.325669,227.325669,0.152996,4
13,18.966667,2,371,1092.6,231,351.9,30,45.6,280.840497,25.140638,2.945013,1.523377,1.52,632,1490.1,2.357753,1770.940497,290.1,8.666197,25.140637,109.392786,259.392786,0.146472,3
19,34.633333,0,266,804,349,538.199999,4,27,201.448778,13.427748,3.022556,1.54212,6.75,619,1369.199999,2.211955,1570.648777,169.199999,7.936021,13.427748,73.862381,223.862381,0.142529,4
15,12.9,2,42,904.8,233,485.1,0,0,348.507021,20.554823,21.542857,2.081974,0,275,1389.9,5.054182,1738.407021,189.9,8.25491,15.676075,120.228181,270.228181,0.155446,4
16,20.966667,0,49,706.199999,272,587.4,0,0,323.250376,7.234898,14.412245,2.159559,0,321,1293.599999,4.029907,1616.850375,93.599999,7.729592,7.234898,104.210011,254.210011,0.157225,4
20,16.633333,1,271,820.8,192,514.8,13,25.8,230.341321,12.935475,3.028782,2.68125,1.984615,476,1361.4,2.860084,1591.741321,161.4,8.014544,12.935474,82.03787,232.03787,0.145776,4
22,25.3,2,45,684,295,523.8,26,49.2,240.287749,4.400835,15.2,1.775593,1.892308,366,1257,3.434426,1497.287749,57,7.720764,4.400835,76.48716,226.48716,0.151265,4
15,18.9,1,40,759.6,227,346.199999,69,121.800001,360.909592,2.233899,18.99,1.52511,1.765217,336,1227.6,3.653571,1588.509592,27.6,8.093842,2.2339,110.506778,260.506778,0.163994,4
17,42.166667,6,146,680.400001,87,557.099999,19,32,355.162063,5.337458,4.660274,6.403448,1.684211,252,1269.5,5.037698,1624.662063,69.5,7.679795,5.337458,111.886077,261.886077,0.161194,4
21,46.866667,2,316,963,168,483.599999,5,9.599999,294.791877,21.281383,3.047468,2.878571,1.92,489,1456.199998,2.977914,1750.991875,256.199998,8.306551,21.281384,109.718947,259.718947,0.148327,3
18,52.8,0,237,723,78,599.700001,0,0,431.308445,10.184752,3.050633,7.688462,0,315,1322.700001,4.199048,1754.008446,122.700001,7.733046,9.488448,138.880981,288.880981,0.164698,4
18,39.533333,5,439,1324.8,35,124.8,59,100.8,306.460806,32.49065,3.017768,3.565714,1.708475,533,1550.4,2.908818,1856.860806,350.4,9.272446,32.49065,124.428892,274.428892,0.147792,3
14,46.9,2,162,909.6,204,421.2,25,48.6,285.232321,14.884972,5.614815,2.064706,1.944,391,1379.4,3.527877,1664.632321,179.4,8.297086,14.884972,100.454668,250.454668,0.150456,4
24,12.7,3,71,172.800001,252,468.9,0,0,180.832326,4.447146,2.433803,1.860714,0,323,641.700001,1.986687,822.532327,41.700001,10.385694,4.330835,76.663765,136.603765,0.166077,5
13,16.1,8,88,216.600001,23,274.800001,14,83.499999,185.970948,0,2.461364,11.947826,5.964286,125,574.900001,4.5992,760.870949,-25.099999,12.535224,0,74.388379,134.328379,0.176546,2
25,39.766667,0,132,301.799999,199,304.799999,3,55,193.988284,8.699977,2.286364,1.531658,18.333333,334,661.599998,1.980838,855.588282,61.599998,14.123337,8.699976,86.295289,146.235289,0.170918,2
25,55.833333,10,155,287.399999,58,281.100001,33,78,197.484274,6.459292,1.854194,4.846552,2.363636,246,646.5,2.628049,843.984274,46.5,13.890951,6.459292,85.453002,145.393002,0.17227,2
25,51.466667,0,51,112.8,212,483.6,0,0,181.994372,0,2.211765,2.281132,0,263,596.4,2.267681,778.394372,-3.6,8.782696,0,72.797749,132.737749,0.170528,5
17,23.833333,2,99,285,82,300.600001,34,73.799999,190.865973,8.104668,2.878788,3.665854,2.170588,215,659.4,3.066977,850.265973,59.4,13.644222,8.104668,84.451057,144.391057,0.169819,2
14,13.933333,1,126,267,79,427.5,3,5.4,201.348074,12.617032,2.119048,5.411392,1.8,208,699.9,3.364904,901.248074,99.9,12.629661,12.617032,93.156261,153.096261,0.169871,2
15,52.233333,1,115,344.4,121,359.1,7,17,230.436203,17.544832,2.994783,2.967769,2.428571,243,720.5,2.965021,950.936203,120.5,14.560028,17.544833,109.719315,169.659315,0.178413,2
15,33.8,2,14,108.599999,144,442.500001,14,40,185.246264,0,7.757143,3.072917,2.857143,172,591.1,3.436628,776.346264,-8.9,8.674505,0,74.098506,134.038506,0.172653,5
18,42.7,0,17,171,162,426.6,8,14.5,185.768154,1.281066,10.058824,2.633333,1.8125,187,612.1,3.273262,797.868154,12.1,10.587322,1.281066,75.588328,135.528328,0.169863,5
15,19.6,1,26,298.2,196,364.8,9,19.2,198.962899,11.296173,11.469231,1.861224,2.133333,231,682.2,2.953247,881.162899,82.2,13.742304,11.296174,90.881334,150.821334,0.171162,2
19,53,2,45,138.600001,99,390.3,24,60,187.190297,0,3.08,3.942424,2.5,168,588.900001,3.505357,776.090298,-11.099999,9.707081,0,74.876119,134.816119,0.173712,5
15,15.533333,2,7,68.4,105,522.3,1,3.6,186.578682,0,9.771429,4.974286,3.6,113,594.3,5.259292,780.878682,-5.7,7.301868,0,74.631473,134.571473,0.172333,5
21,37.8,0,71,260.4,65,217.800001,27,126.6,192.944803,0.653332,3.667606,3.350769,4.688889,163,604.800001,3.710429,797.744804,4.800001,13.611111,0.653333,77.831255,137.771255,0.172701,2
21,54.633333,1,73,232.8,168,337.499999,18,58,203.188044,3.512165,3.189041,2.008929,3.222222,259,628.299999,2.425869,831.488043,28.299999,12.410473,3.512164,84.787381,144.727381,0.174058,2
22,28.266667,0,24,330,55,288.900001,3,46,199.683462,9.687172,13.75,5.252727,15.333333,82,664.900001,8.108537,864.583463,64.900001,14.926305,9.687172,89.560557,149.500557,0.172916,2
23,12.9,7,52,253.200001,168,400.5,7,16.799999,187.001912,8.849564,4.869231,2.383929,2.4,227,670.5,2.953744,857.501912,70.5,12.552573,8.849564,83.650329,143.590329,0.167452,2
33,22.2,2,8,25.199999,86,400.800001,27,72.499999,83.83143,0,3.15,4.660465,2.685185,121,498.499999,4.119835,582.331429,-101.500001,6.011033,0,33.532572,93.472572,0.160514,5
24,53.666667,4,8,48.6,192,307.500001,9,122.5,97.783996,0,6.075,1.601563,13.611111,209,478.600001,2.289952,576.383997,-121.399999,7.030924,0,39.113598,99.053598,0.171853,5
15,14.8,1,271,420.6,120,202.8,10,98.4,59.601323,13.187405,1.55203,1.69,9.84,401,721.8,1.8,781.401323,121.8,10.827099,13.187406,31.067803,136.067803,0.174133,2
30,13.733333,3,249,569.4,118,234,6,21.5,137.666185,26.769071,2.286747,1.983051,3.583333,373,824.9,2.211528,962.566185,224.9,11.902655,26.769071,68.068926,173.068926,0.1798,1
35,14,1,170,388.2,102,175.8,69,104.399999,96.483097,7.392602,2.283529,1.723529,1.513043,341,668.399999,1.960117,764.883096,68.399999,10.807899,7.392603,36.337532,141.337532,0.184783,2
28,13.133333,9,355,584.4,98,198,25,43.2,115.27521,27.249069,1.646197,2.020408,1.728,478,825.6,1.727197,940.87521,225.6,12.078488,27.24907,61.831633,166.831633,0.177315,1
21,14.166667,11,261,628.800001,130,204.3,2,20.4,72.625065,31.351134,2.409195,1.571538,10.2,393,853.500001,2.171756,926.125066,253.500001,12.367311,31.351134,53.138653,158.138653,0.170753,1
45,13.933333,2,271,505.8,48,165.3,32,85.2,167.043917,18.268067,1.866421,3.44375,2.6625,351,756.3,2.154701,923.343917,156.3,11.687822,18.268066,68.381241,173.381241,0.187775,1
58,15.133333,2,147,384.600001,48,265.8,28,55.8,178.509523,11.093705,2.616327,5.5375,1.992857,223,706.200001,3.166816,884.709524,106.200001,10.446049,11.093704,64.646561,169.646561,0.191754,2
37,12.533333,0,308,619.800001,16,44.100001,13,129.6,138.123778,24.789216,2.012338,2.75625,9.969231,337,793.500002,2.354599,931.62378,193.500002,12.810964,24.789216,66.226349,171.226349,0.183793,1
26,13.933333,2,204,410.4,64,349.799999,1,3.6,145.161771,16.991194,2.011765,5.465625,3.6,269,763.799999,2.839405,908.96177,163.799999,10.373134,16.991194,60.539725,165.539725,0.18212,2
52,13.3,4,69,463.2,139,231.600001,23,50.399999,93.849992,16.285314,6.713043,1.666187,2.191304,231,745.2,3.225974,839.049992,145.2,11.215781,16.285314,44.440312,149.440312,0.178107,2
18,14.233333,5,73,454.8,69,151.500001,44,98.500001,110.248064,12.002632,6.230137,2.195652,2.238636,186,704.800002,3.789247,815.048066,104.800002,11.452894,12.002634,45.077053,150.077053,0.184133,2
39,12.933333,1,84,362.400001,78,192.599999,28,88.500001,165.693542,4.62479,4.314286,2.469231,3.160714,190,643.500001,3.386842,809.193543,43.500001,10.631702,4.62479,54.332853,159.332853,0.196903,2
25,15.266667,8,152,532.8,75,114.3,29,96.6,81.654706,17.479925,3.505263,1.524,3.331034,256,743.7,2.905078,825.354706,143.7,12.164179,17.479925,41.976337,146.976337,0.178077,2
40,14.133333,1,174,321,56,108.9,26,46.799999,99.993187,20.733615,1.844828,1.944643,1.8,256,476.699999,1.862109,576.693186,176.699999,11.733795,20.733615,50.731571,134.131571,0.232587,6
32,15.4,2,108,199.2,13,79.8,16,92.500001,98.047468,7.408862,1.844444,6.138462,5.78125,137,371.500001,2.711679,469.547469,71.500001,10.362046,7.408863,36.823103,120.223103,0.25604,6
22,14.833333,0,91,189.6,27,88.5,12,97.799999,61.5029,7.623315,2.083516,3.277778,8.15,130,375.899999,2.891538,437.402899,75.899999,10.043895,7.623316,26.074186,109.474186,0.250282,6
25,14.833333,2,93,198,63,100.5,21,86.399999,71.860139,8.612418,2.129032,1.595238,4.114286,177,384.899999,2.174576,456.760138,84.899999,10.144193,8.61242,30.170462,113.570462,0.248644,6
41,13.866667,6,90,192,11,83.4,41,100.199999,104.76967,7.644537,2.133333,7.581818,2.443902,142,375.599999,2.64507,480.369669,75.599999,10.111821,7.644537,39.075438,122.475438,0.254961,6
23,15.166667,0,113,334.2,5,51,35,60,115.032598,18.159785,2.957522,10.2,1.714286,153,445.2,2.909804,560.232598,145.2,12.506739,18.159784,52.669564,136.069564,0.24288,6
30,14,11,64,118.199999,99,337.800001,44,88.199999,104.325173,0,1.846875,3.412121,2.004545,207,544.199999,2.628986,648.525172,-55.800001,9.343991,0,41.730069,101.670069,0.156771,5
14,14.6,4,63,100.8,116,424.2,7,46,156.807436,0,1.6,3.656897,6.571429,186,571,3.069892,727.807436,-29,8.530648,0,62.722974,122.662974,0.168538,5
31,15.2,0,115,265.2,122,248.4,8,99.6,144.571024,1.801761,2.306087,2.036066,12.45,245,613.2,2.502857,757.771024,13.2,13.649706,1.801761,59.630171,119.570171,0.157792,2
35,13.433333,2,79,181.799999,63,383.700001,15,34.799999,152.236425,0.033171,2.301266,6.090476,2.32,157,600.299999,3.823567,752.536424,0.299999,11.056971,0.033171,60.927741,120.867741,0.160614,5
39,13.433333,1,94,151.800001,162,472.499999,0,0,140.196809,3.421372,1.614894,2.916667,0,256,624.3,2.438672,764.496809,24.3,9.863047,2.39672,58.475444,118.415444,0.154893,5
13,14.833333,1,33,96,211,427.2,17,53,150.546668,0,2.909091,2.024645,3.117647,261,576.2,2.207663,726.746668,-23.8,8.332176,0,60.218667,120.158667,0.165338,5
32,14.866667,8,100,202.2,242,477,1,6,169.281643,9.288441,2.022,1.971074,6,343,685.2,1.997668,854.481643,85.2,10.901926,9.288441,77.001099,136.941099,0.160262,2
49,12.8,11,25,127.8,125,396.6,20,60,172.641174,0,5.112,3.1728,3,170,584.4,3.437647,757.041174,-15.6,9.373717,0,69.05647,128.99647,0.170396,5
32,14.866667,0,15,72,309,544.5,0,0,130.942562,1.508229,4.8,1.762136,0,324,616.5,1.902778,747.442562,16.5,7.335766,1.210401,53.587426,113.527426,0.151888,5
15,13.766667,9,107,322.800001,212,332.7,9,33,159.924807,12.723562,3.016822,1.56934,3.666667,328,688.500001,2.099085,848.424808,88.500001,14.376906,12.723562,76.693485,136.633485,0.161044,2
54,13.733333,0,23,192,94,271.199999,29,102.6,177.819413,0,8.347826,2.885106,3.537931,146,565.799999,3.875342,743.619412,-34.200001,11.78685,0,71.127765,131.067765,0.176257,2
50,15.433333,0,37,231.600001,136,341.1,21,44.399999,125.950775,2.13854,6.259459,2.508088,2.114286,194,617.1,3.180928,743.050775,17.1,12.506077,2.138539,52.518849,112.458849,0.151347,2
23,33.966667,1,44,751.799999,23,70.799999,17,36,169.041248,35.573313,17.086364,3.078261,2.117647,84,858.599998,10.221429,1027.641246,258.599998,13.756115,35.573312,86.285687,191.285687,0.186141,1
33,54.333333,10,109,313.799999,29,166.5,10,19.200001,150.588722,22.508153,2.878899,5.741379,1.92,148,499.5,3.375,650.088722,199.5,11.282282,22.508153,67.68477,151.08477,0.232406,6
26,25.4,8,204,372.600001,12,29.399999,4,66.500002,108.459889,21.825876,1.826471,2.45,16.625,220,468.500002,2.129545,576.959891,168.500002,12.953042,21.825875,54.363842,137.763842,0.238775,6
20,19.166667,15,188,393.6,22,55.5,16,44.4,88.348442,25.107949,2.093617,2.522727,2.775,226,493.5,2.183628,581.848442,193.5,12.975684,25.107948,51.612481,135.012481,0.232041,6
45,49.066667,2,234,358.2,21,55.2,29,63,155.532588,22.083324,1.530769,2.628571,2.172414,284,476.4,1.677465,631.932588,176.4,12.518892,22.083325,68.743101,152.143101,0.240758,6
58,56,2,172,382.8,41,71.699999,13,38.4,25.520177,24.626156,2.225581,1.74878,2.953846,226,492.899999,2.180973,518.420176,192.899999,12.766281,24.626156,32.282209,115.682209,0.223144,6
18,49.8,15,178,316.200001,48,174.900001,4,7.200001,69.389944,22.498274,1.776405,3.64375,1.8,230,498.300003,2.166522,567.689947,198.300003,11.345575,22.498275,43.315259,126.715259,0.223212,6
23,54.366667,0,141,331.199999,25,120.300001,14,34.800001,88.94014,22.003168,2.348936,4.812,2.485714,180,486.300001,2.701667,575.240141,186.300001,11.810611,22.003168,48.68521,132.08521,0.229618,6
54,12.233333,3,173,331.8,45,122.1,7,36,70.795682,22.356568,1.917919,2.713333,5.142857,225,489.9,2.177333,560.695682,189.9,11.772811,22.356568,43.595272,126.995272,0.226496,6
33,19.6,0,190,352.2,23,95.1,2,43.8,143.797712,23.260033,1.853684,4.134783,21.9,215,491.1,2.284186,634.897712,191.1,12.171655,23.260034,66.399347,149.799347,0.235942,6
25,47.533333,2,198,338.400001,26,96.9,18,51.599999,21.49748,22.334723,1.709091,3.726923,2.866667,242,486.9,2.011983,508.39748,186.9,11.950092,22.334723,28.783967,112.183967,0.220662,6
37,57.4,8,145,355.200001,29,95.1,5,42,54.805694,23.489661,2.449655,3.27931,8.4,179,492.300001,2.750279,547.105695,192.300001,12.215113,23.489662,39.93137,123.33137,0.225425,6
29,52,15,169,334.8,68,123.300001,7,37.8,107.231811,23.020917,1.981065,1.813235,5.4,244,495.900001,2.032377,603.131812,195.900001,11.751361,23.020917,55.19046,138.59046,0.229785,6
26,13.9,5,239,375,20,33.6,46,79.199999,64.302089,23.827269,1.569038,1.68,1.721739,305,487.799999,1.599344,552.102088,187.799999,12.687577,23.827269,43.117896,126.517896,0.229157,6
17,23.366667,1,248,378,49,76.800001,25,45,26.652593,25.100924,1.524194,1.567347,1.8,322,499.800001,1.552174,526.452594,199.800001,12.563025,25.100924,33.096702,116.496702,0.221286,6
